Wall time,Step,Value
1767184961.7217777,266775,500.0
1767184962.8822975,267275,500.0
1767184963.0287356,267349,74.0
1767184964.1986542,267849,500.0
1767184964.412387,267954,105.0
1767184966.5048144,268818,500.0
1767184966.6674697,268900,82.0
1767184966.933496,269021,121.0
1767184967.1012456,269093,72.0
1767184971.5530345,270093,500.0
1767184972.9784796,270655,62.0
1767184973.171666,270738,83.0
1767184975.4880922,271838,500.0
1767184975.6430812,271919,81.0
1767184977.876374,272871,500.0
1767184978.9924695,273371,500.0
1767184980.901286,274216,500.0
1767184981.719907,274502,286.0
1767184983.405053,275254,100.0
1767184985.7415128,276321,109.0
1767184985.9165022,276406,85.0
1767184987.2150595,276906,500.0
1767184989.6214254,277906,500.0
1767184990.9241104,278463,57.0
1767184992.205701,278963,500.0
1767184992.5408702,279124,67.0
1767184992.984158,279339,215.0
1767184994.3515208,279921,500.0
1767184999.356435,280633,212.0
1767184999.5310438,280714,81.0
1767185000.710259,281214,500.0
1767185001.969767,281714,500.0
1767185004.500893,282775,96.0
1767185005.853138,283371,96.0
1767185006.0271266,283457,86.0
1767185007.3191931,284055,500.0
1767185007.946768,284353,298.0
1767185008.868511,284714,222.0
1767185009.3394818,284924,98.0
1767185012.1325357,286187,500.0
1767185013.8083234,286883,500.0
1767185014.1765225,287051,168.0
1767185015.3392866,287551,500.0
1767185019.9262607,289517,500.0
1767185020.236507,289687,79.0
1767185020.4126647,289784,97.0
1767185025.1329982,290284,500.0
1767185026.3013034,290784,500.0
1767185026.673187,290887,103.0
1767185027.9023788,291451,500.0
1767185032.9045098,293621,117.0
1767185038.2902596,295822,500.0
1767185038.4487934,295896,74.0
1767185040.195929,296649,500.0
1767185040.508915,296798,149.0
1767185042.2831101,297503,500.0
1767185043.404379,298003,500.0
1767185045.247975,298789,248.0
1767185045.6267612,298978,189.0
1767185046.6032689,299363,250.0
1767185047.7550874,299863,500.0
1767185053.7816744,300363,500.0
1767185053.9093864,300429,66.0
1767185055.104127,300929,500.0
1767185056.7451313,301573,500.0
1767185059.7869666,302882,113.0
1767185061.098752,303382,500.0
1767185062.2846804,303882,500.0
1767185062.5096245,303985,103.0
1767185063.635113,304485,500.0
1767185066.6088426,305748,91.0
1767185067.0334992,305970,222.0
1767185067.3041694,306118,68.0
1767185068.4233208,306618,500.0
1767185071.6043148,307934,500.0
1767185071.8581612,308053,119.0
1767185073.858078,308930,107.0
1767185075.1626537,309430,500.0
1767185076.3576455,309930,500.0
1767185080.9090383,310224,121.0
1767185082.056296,310724,500.0
1767185084.6528182,311724,500.0
1767185084.8155644,311796,72.0
1767185086.1885815,312372,76.0
1767185086.423256,312488,116.0
1767185087.1600547,312832,85.0
1767185088.298907,313332,500.0
1767185089.0741735,313633,136.0
1767185091.6529841,314633,500.0
1767185095.337276,316190,189.0
1767185097.007934,316928,119.0
1767185097.1470933,316992,64.0
1767185097.626661,317210,138.0
1767185099.186728,317815,500.0
1767185100.0770128,318213,398.0
1767185102.939403,319359,500.0
1767185113.345265,322359,500.0
1767185114.124096,322704,345.0
1767185114.2481623,322761,57.0
1767185115.4889445,323261,500.0
1767185118.1705375,324261,500.0
1767185118.5531917,324427,92.0
1767185119.9121044,324927,500.0
1767185121.26073,325427,500.0
1767185121.546592,325551,124.0
1767185122.208968,325779,47.0
1767185124.6654565,326779,500.0
1767185125.8683321,327279,500.0
1767185126.1557071,327407,128.0
1767185126.5080225,327571,164.0
1767185126.9150522,327684,113.0
1767185127.6404462,327981,297.0
1767185128.0498586,328147,166.0
1767185130.93589,329147,500.0
1767185132.4755385,329647,500.0
1767185132.8949392,329746,99.0
1767185138.14711,330246,500.0
1767185138.3150506,330315,69.0
