Wall time,Step,Value
1767186332.7656295,231105,135.0
1767186332.848793,231241,136.0
1767186333.245937,231803,151.0
1767186333.347738,231935,132.0
1767186333.4524684,232077,142.0
1767186333.5525079,232221,144.0
1767186333.7524066,232499,128.0
1767186333.966177,232791,142.0
1767186334.360285,233380,146.0
1767186334.7448206,233930,153.0
1767186335.0252244,234378,149.0
1767186335.1237056,234523,145.0
1767186335.5246131,235078,131.0
1767186335.7786715,235506,132.0
1767186335.9567637,235781,130.0
1767186336.5266924,236627,143.0
1767186336.6191368,236758,131.0
1767186336.712181,236892,134.0
1767186336.8116338,237036,144.0
1767186337.3219223,237750,136.0
1767186337.4137561,237882,132.0
1767186337.5118244,238028,146.0
1767186337.8978457,238605,151.0
1767186338.175884,239028,131.0
1767186338.3480499,239300,145.0
1767186338.643496,239723,140.0
1767186338.7911704,239967,134.0
1767186338.8886118,240106,139.0
1767186338.988749,240253,147.0
1767186339.0820944,240380,127.0
1767186339.619193,241233,144.0
1767186339.960583,241800,136.0
1767186340.0654159,241951,151.0
1767186340.1692407,242096,145.0
1767186340.2587605,242245,149.0
1767186340.746694,242956,140.0
1767186341.4931479,244128,141.0
1767186341.5610347,244242,114.0
1767186341.9848964,244844,149.0
1767186342.17002,245137,151.0
1767186342.4960246,245580,160.0
1767186342.6941626,245888,152.0
1767186342.9875953,246300,145.0
1767186343.0812347,246435,135.0
1767186343.8580747,247536,133.0
1767186343.9274936,247655,119.0
1767186344.1316595,247944,159.0
1767186345.0422688,249309,133.0
1767186345.2221873,249596,138.0
1767186345.489784,250007,142.0
1767186345.8409708,250554,133.0
1767186345.9140913,250675,121.0
1767186345.996321,250820,145.0
1767186346.2860355,251252,151.0
1767186346.553776,251657,132.0
1767186346.7232919,251898,131.0
1767186346.9170094,252190,147.0
1767186347.308437,252754,136.0
1767186347.4906764,253038,139.0
1767186348.0584347,253880,136.0
1767186348.2711356,254179,154.0
1767186349.1764123,255472,152.0
1767186349.5458062,255999,143.0
1767186349.8521655,256421,131.0
1767186349.9360344,256567,146.0
1767186350.0988884,256856,144.0
1767186350.1867645,256993,137.0
1767186350.3845823,257256,132.0
1767186350.4850225,257405,149.0
1767186350.765464,257823,145.0
1767186350.958524,258111,137.0
1767186351.6537192,259097,157.0
1767186351.7475626,259244,147.0
1767186351.845203,259387,143.0
1767186351.9408798,259520,133.0
1767186352.2631702,259951,147.0
1767186353.0754883,261238,132.0
1767186353.5780585,261928,149.0
1767186353.6445065,262041,113.0
1767186353.7356253,262175,134.0
1767186354.1007106,262711,145.0
1767186354.1848938,262852,141.0
1767186354.3688653,263147,151.0
1767186354.668384,263568,150.0
1767186354.9751189,264020,155.0
1767186355.2508793,264435,136.0
1767186355.3564727,264585,150.0
1767186355.549891,264869,147.0
1767186355.7461886,265140,142.0
1767186355.9296753,265435,146.0
1767186356.4163954,266144,144.0
1767186356.809596,266703,142.0
1767186357.0781388,267138,147.0
1767186357.6195886,267977,145.0
1767186357.720045,268121,144.0
1767186357.8153841,268251,130.0
1767186358.1074965,268671,136.0
1767186358.5947733,269380,143.0
1767186359.2026637,270256,154.0
1767186359.2969003,270385,129.0
1767186359.395837,270516,131.0
1767186359.6648924,270906,113.0
1767186360.1843925,271703,105.0
1767186360.3019652,271852,149.0
1767186360.6828003,272455,162.0
1767186360.7840507,272598,143.0
1767186360.878325,272726,128.0
1767186361.209384,273189,166.0
1767186361.37854,273434,117.0
1767186361.705518,273866,146.0
1767186362.0066853,274272,131.0
1767186362.276974,274699,142.0
1767186362.6694477,275254,143.0
1767186362.7732835,275399,145.0
1767186362.8707979,275531,132.0
1767186362.9414036,275647,116.0
1767186363.0041997,275752,105.0
1767186363.2011747,276053,143.0
1767186363.3029957,276185,132.0
1767186363.418213,276334,149.0
1767186364.2358108,277573,149.0
1767186364.4449084,277862,144.0
1767186364.5506642,278006,144.0
1767186364.6376748,278150,144.0
1767186364.998717,278702,135.0
1767186365.2017047,278972,133.0
1767186365.3088243,279119,147.0
1767186365.585179,279535,143.0
1767186365.6727433,279680,145.0
1767186367.910705,283008,137.0
1767186367.9748957,283115,107.0
1767186368.3777235,283670,137.0
1767186368.479404,283819,149.0
1767186368.8883975,284400,142.0
1767186369.0906248,284680,136.0
1767186369.3867748,285121,145.0
1767186369.7474768,285671,130.0
1767186369.8247042,285794,123.0
1767186370.184577,286359,138.0
