Wall time,Step,Value
1767186320.243447,212667,-48.12934494018555
1767186320.3498664,212819,-93.26470947265625
1767186320.997568,213791,-43.049808502197266
1767186321.4315047,214479,-61.51475524902344
1767186321.997824,215316,-93.39415740966797
1767186322.2660556,215720,-97.0897216796875
1767186322.3622684,215849,-51.950897216796875
1767186322.628928,216246,-46.549407958984375
1767186323.262464,217213,-44.336585998535156
1767186323.5613272,217651,-80.69920349121094
1767186323.6600368,217795,-26.42298126220703
1767186323.8067598,217944,-29.198974609375
1767186324.7194138,219245,-74.25348663330078
1767186324.9889119,219682,-79.40074920654297
1767186325.0896888,219820,-26.126846313476562
1767186325.2610247,220114,-36.915802001953125
1767186325.4565074,220391,-47.641666412353516
1767186325.5603034,220537,-18.280414581298828
1767186325.6600218,220675,-77.31517028808594
1767186325.7628386,220814,-74.97233581542969
1767186326.048933,221236,-17.946237564086914
1767186326.4363291,221801,-72.70401763916016
1767186326.5480504,221947,-25.020177841186523
1767186326.9453151,222515,-44.32765197753906
1767186327.4288778,223201,-38.65592575073242
1767186327.9042284,223881,-51.19460678100586
1767186328.0040731,224023,-23.813983917236328
1767186328.1046224,224170,-97.00582885742188
1767186328.4901497,224751,-27.298995971679688
1767186328.5984354,224897,-83.06163787841797
1767186328.6968071,225039,-87.10648345947266
1767186329.4398997,226171,-39.2986946105957
1767186329.709022,226605,-47.02186965942383
1767186329.902702,226881,-38.54557800292969
1767186330.472141,227741,-39.57316970825195
1767186330.640375,228013,-45.16675567626953
1767186330.937127,228432,-27.5860652923584
1767186331.3177483,228991,-53.97614288330078
1767186331.7173865,229561,-18.745630264282227
1767186331.9156313,229839,-22.996919631958008
1767186332.2009172,230260,-51.227237701416016
1767186332.29457,230395,-77.17829132080078
1767186332.7656229,231105,-33.202056884765625
1767186332.8487868,231241,-70.59209442138672
1767186333.245931,231803,-27.335416793823242
1767186333.347732,231935,-45.29682159423828
1767186333.4524627,232077,-29.05154037475586
1767186333.552502,232221,-24.89577865600586
1767186333.7524006,232499,-51.28965759277344
1767186333.966171,232791,-29.08397102355957
1767186334.3602793,233380,-38.06900405883789
1767186334.7448149,233930,-96.08760833740234
1767186335.0252187,234378,-92.63479614257812
1767186335.1236997,234523,-74.5901107788086
1767186335.5246072,235078,-46.15642547607422
1767186335.7786655,235506,-76.27437591552734
1767186335.9567575,235781,-48.721107482910156
1767186336.5266864,236627,-19.652647018432617
1767186336.6191308,236758,-54.824520111083984
1767186336.7121754,236892,-39.718299865722656
1767186336.8116279,237036,-19.6744384765625
1767186337.3219163,237750,-30.57455825805664
1767186337.4137502,237882,-53.673614501953125
1767186337.5118184,238028,-32.734275817871094
1767186337.8978398,238605,-46.43099594116211
1767186338.1758773,239028,-39.62765884399414
1767186338.3480422,239300,-38.7292366027832
1767186338.64349,239723,-44.79964828491211
1767186338.7911642,239967,-74.7304458618164
1767186338.8886056,240106,-80.04791259765625
1767186338.9887433,240253,-29.847597122192383
1767186339.0820882,240380,-50.851627349853516
1767186339.6191866,241233,-29.57022476196289
1767186339.9605768,241800,-39.2056884765625
1767186340.0654101,241951,-88.3672103881836
1767186340.1692348,242096,-73.54840850830078
1767186340.2587545,242245,-32.72957992553711
1767186340.746688,242956,-32.65324020385742
1767186341.4931417,244128,-38.482688903808594
1767186341.561029,244242,-63.33180236816406
1767186341.9848907,244844,-92.59640502929688
1767186342.1700141,245137,-88.0687484741211
1767186342.4960184,245580,-94.39582061767578
1767186342.6941571,245888,-31.933225631713867
1767186342.987589,246300,-83.16764831542969
1767186343.0812287,246435,-51.83803939819336
1767186343.8580682,247536,-48.69184875488281
1767186343.9274879,247655,-81.1724853515625
1767186344.1316535,247944,-84.43489074707031
1767186345.0422628,249309,-73.22193908691406
1767186345.2221813,249596,-97.3117446899414
1767186345.4897785,250007,-46.99913024902344
1767186345.8409648,250554,-66.54596710205078
1767186345.9140854,250675,-38.49764633178711
1767186345.9963152,250820,-40.65340042114258
1767186346.2860293,251252,-94.31763458251953
1767186346.5537703,251657,-46.70269775390625
1767186346.723286,251898,-43.63614273071289
1767186346.9170032,252190,-80.53535461425781
1767186347.3084311,252754,-82.34756469726562
1767186347.4906707,253038,-27.46843719482422
1767186348.058429,253880,-35.9468879699707
1767186348.2711294,254179,-96.16638946533203
1767186349.1764042,255472,-91.2305908203125
1767186349.5457995,255999,-51.34519577026367
1767186349.8521595,256421,-55.17521667480469
1767186349.9360287,256567,-40.04435348510742
1767186350.0988822,256856,-40.11096954345703
1767186350.1867561,256993,-70.79121398925781
1767186350.3845758,257256,-80.8019790649414
1767186350.4850163,257405,-84.072509765625
1767186350.7654562,257823,-44.19075393676758
1767186350.958518,258111,-39.70365524291992
1767186351.6537132,259097,-27.137170791625977
1767186351.7475567,259244,-29.470909118652344
1767186351.8451962,259387,-31.942180633544922
1767186351.9408736,259520,-41.550716400146484
1767186352.263164,259951,-16.081104278564453
1767186353.0754824,261238,-50.37389373779297
1767186353.5780525,261928,-27.78720474243164
1767186353.6445005,262041,-73.58788299560547
1767186353.7356193,262175,-44.914390563964844
1767186354.1007047,262711,-96.65425872802734
1767186354.1848876,262852,-62.32447052001953
1767186354.3688593,263147,-83.38790893554688
